order_id,customer_id,order_date,payment_method,delivery_type,waiter_id,status
1294,27,10/03/2025 18:22,JazzCash,Delivery,7,Completed
1295,348,11/07/2025 11:21,Card,Takeaway,14,Completed
1296,151,29/05/2025 14:30,Easypaisa,Dine-In,1,Cancelled
1297,330,22/04/2025 14:59,Cash,Delivery,15,Cancelled
1298,316,30/01/2025 15:00,JazzCash,Delivery,5,Completed
1299,370,24/02/2025 10:22,Card,Delivery,6,Completed
1300,102,21/02/2025 16:31,Cash,Takeaway,9,Completed
1301,250,30/07/2025 11:58,Cash,Dine-In,13,Completed
1302,192,26/04/2025 17:25,Easypaisa,Delivery,7,Completed
1303,56,02/10/2025 22:17,JazzCash,Takeaway,14,Cancelled
1304,383,24/03/2025 12:22,JazzCash,Dine-In,6,Completed
1305,21,26/02/2025 13:18,Card,Delivery,7,Completed
1306,102,17/01/2025 12:42,JazzCash,Takeaway,5,Completed
1307,254,04/08/2025 17:35,Card,Delivery,13,Cancelled
1308,380,14/09/2025 21:59,JazzCash,Dine-In,2,Completed
1309,177,11/01/2025 12:09,Cash,Takeaway,4,Completed
1310,220,14/12/2025 23:21,Cash,Delivery,8,Completed
1311,390,25/05/2025 17:05,JazzCash,Dine-In,10,Completed
1312,144,19/09/2025 12:15,Cash,Delivery,12,Completed
1313,102,08/12/2025 23:27,JazzCash,Takeaway,13,Completed
1314,313,25/12/2025 21:32,Card,Dine-In,14,Completed
1315,206,28/04/2025 11:08,Cash,Delivery,4,Completed
1316,103,07/08/2025 10:39,Cash,Dine-In,7,Cancelled
1317,325,26/09/2025 14:44,Card,Dine-In,6,Cancelled
1318,219,03/09/2025 10:32,Cash,Delivery,2,Completed
1319,365,06/07/2025 14:22,JazzCash,Dine-In,6,Completed
1320,27,04/04/2025 10:00,Easypaisa,Dine-In,5,Cancelled
1321,221,24/05/2025 19:06,Card,Delivery,8,Completed
1322,50,21/06/2025 14:07,Cash,Takeaway,9,Completed
1323,186,19/06/2025 15:47,Easypaisa,Dine-In,11,Completed
1324,45,18/04/2025 19:24,Cash,Dine-In,11,Completed
1325,336,22/01/2025 19:58,Card,Dine-In,12,Cancelled
1326,317,20/02/2025 11:34,Easypaisa,Delivery,12,Cancelled
1327,79,14/04/2025 18:46,Cash,Dine-In,4,Cancelled
1328,389,09/10/2025 21:16,Easypaisa,Delivery,8,Completed
1329,215,12/08/2025 11:30,Cash,Dine-In,10,Completed
1330,24,23/12/2025 12:18,Cash,Takeaway,4,Cancelled
1331,263,11/09/2025 20:34,Cash,Dine-In,8,Cancelled
1332,206,15/10/2025 22:24,Easypaisa,Dine-In,3,Completed
1333,304,23/03/2025 19:13,Cash,Takeaway,8,Completed
1334,152,05/06/2025 23:14,Easypaisa,Takeaway,2,Completed
1335,122,25/04/2025 10:34,Easypaisa,Dine-In,11,Completed
1336,27,23/05/2025 12:17,Card,Dine-In,9,Completed
1337,324,01/01/2025 20:22,Easypaisa,Delivery,2,Completed
1338,314,10/03/2025 16:57,Easypaisa,Delivery,1,Completed
1339,144,02/07/2025 13:46,Card,Delivery,1,Completed
1340,132,19/12/2025 16:41,Card,Delivery,4,Completed
1341,323,18/05/2025 13:37,JazzCash,Dine-In,8,Completed
1342,246,11/08/2025 15:09,Cash,Delivery,3,Cancelled
1343,91,05/04/2025 23:55,Card,Takeaway,8,Completed
1344,159,28/11/2025 14:01,Card,Dine-In,14,Cancelled
1345,36,18/12/2025 19:12,Card,Dine-In,7,Completed
1346,52,21/08/2025 20:25,Card,Takeaway,13,Completed
1347,197,05/11/2025 11:24,Cash,Dine-In,14,Completed
1348,128,26/11/2025 10:08,Cash,Delivery,3,Completed
1349,278,05/01/2025 22:06,Easypaisa,Takeaway,2,Completed
1350,289,13/03/2025 17:48,JazzCash,Dine-In,5,Completed
1351,29,03/09/2025 12:15,Easypaisa,Takeaway,9,Completed
1352,53,11/01/2025 23:02,Easypaisa,Dine-In,9,Cancelled
1353,115,14/03/2025 10:58,Cash,Dine-In,7,Cancelled
1354,147,17/03/2025 15:41,Card,Takeaway,7,Completed
1355,115,09/09/2025 12:07,Cash,Delivery,6,Completed
1356,185,12/11/2025 15:07,Cash,Dine-In,10,Completed
1357,172,02/04/2025 16:33,Card,Takeaway,7,Completed
1358,320,08/12/2025 20:19,Easypaisa,Delivery,15,Completed
1359,189,19/05/2025 17:42,Easypaisa,Takeaway,13,Completed
1360,77,02/01/2025 23:59,Card,Delivery,3,Cancelled
1361,245,17/08/2025 21:50,Cash,Dine-In,10,Cancelled
1362,166,23/05/2025 12:05,Card,Dine-In,13,Cancelled
1363,218,30/06/2025 15:31,JazzCash,Takeaway,7,Completed
1364,126,12/03/2025 22:41,JazzCash,Delivery,9,Cancelled
1365,273,03/10/2025 18:31,Card,Delivery,2,Cancelled
1366,356,27/09/2025 19:49,Card,Takeaway,2,Completed
1367,9,05/07/2025 10:13,Easypaisa,Takeaway,8,Completed
1368,179,26/02/2025 10:58,Easypaisa,Dine-In,5,Cancelled
1369,283,15/03/2025 23:54,JazzCash,Dine-In,4,Completed
1370,61,29/01/2025 21:08,Card,Delivery,12,Completed
1371,28,23/12/2025 16:23,Cash,Takeaway,10,Completed
1372,81,02/09/2025 23:38,Cash,Dine-In,6,Completed
1373,7,10/02/2025 13:04,JazzCash,Dine-In,13,Completed
1374,384,29/08/2025 21:08,Easypaisa,Delivery,7,Completed
1375,356,16/08/2025 22:41,Cash,Delivery,2,Completed
1376,310,31/01/2025 20:02,Card,Takeaway,3,Completed
1377,349,22/07/2025 23:27,JazzCash,Takeaway,12,Completed
1378,364,20/10/2025 18:19,Card,Delivery,15,Completed
1379,194,20/05/2025 11:33,Card,Takeaway,4,Cancelled
1380,201,13/11/2025 10:14,Card,Takeaway,9,Completed
1381,161,21/12/2025 17:30,JazzCash,Delivery,3,Completed
1382,100,10/07/2025 20:27,Easypaisa,Dine-In,2,Completed
1383,172,05/07/2025 19:49,Cash,Dine-In,5,Completed
1384,109,05/10/2025 11:04,Cash,Delivery,4,Completed
1385,138,23/11/2025 10:15,Cash,Takeaway,10,Completed
1386,24,16/10/2025 22:30,Cash,Delivery,2,Completed
1387,145,05/01/2025 15:48,JazzCash,Takeaway,4,Completed
1388,67,20/07/2025 21:22,Cash,Delivery,7,Completed
1389,77,15/09/2025 22:49,Cash,Takeaway,13,Cancelled
1390,20,02/09/2025 19:55,Easypaisa,Dine-In,3,Cancelled
1391,368,10/02/2025 20:05,Card,Dine-In,13,Completed
1392,374,24/03/2025 18:33,Easypaisa,Delivery,13,Completed
1393,320,23/06/2025 14:23,JazzCash,Dine-In,15,Cancelled
1394,311,03/05/2025 13:39,Cash,Dine-In,10,Cancelled
1395,74,19/02/2025 22:00,Easypaisa,Takeaway,14,Completed
1396,161,13/09/2025 11:29,Card,Delivery,3,Completed
1397,181,24/05/2025 19:23,Cash,Dine-In,3,Cancelled
1398,391,13/05/2025 17:16,JazzCash,Takeaway,15,Completed
1399,21,05/03/2025 19:31,Easypaisa,Delivery,7,Cancelled
1400,226,14/11/2025 20:08,Easypaisa,Takeaway,14,Completed
1401,212,11/07/2025 11:43,JazzCash,Delivery,15,Completed
1402,380,14/11/2025 20:03,Card,Takeaway,14,Completed
1403,149,21/03/2025 23:06,JazzCash,Dine-In,10,Cancelled
1404,237,07/02/2025 13:24,Cash,Delivery,8,Cancelled
1405,239,25/11/2025 18:57,Cash,Dine-In,3,Completed
1406,103,23/07/2025 22:27,JazzCash,Delivery,2,Completed
1407,109,25/06/2025 19:31,JazzCash,Dine-In,5,Cancelled
1408,241,20/01/2025 18:09,Card,Takeaway,4,Completed
1409,397,18/10/2025 10:38,JazzCash,Dine-In,15,Completed
1410,28,09/08/2025 17:13,Card,Dine-In,13,Cancelled
1411,91,19/05/2025 14:40,Cash,Dine-In,2,Completed
1412,365,27/07/2025 11:19,JazzCash,Delivery,9,Completed
1413,28,09/12/2025 14:11,Cash,Delivery,6,Completed
1414,215,26/03/2025 13:22,JazzCash,Delivery,9,Completed
1415,355,23/12/2025 16:22,JazzCash,Dine-In,9,Completed
1416,297,09/02/2025 21:42,Card,Delivery,11,Completed
1417,235,08/01/2025 12:57,Card,Delivery,14,Completed
1418,209,28/02/2025 22:43,Easypaisa,Takeaway,12,Completed
1419,65,19/08/2025 23:54,JazzCash,Takeaway,10,Completed
1420,97,19/01/2025 13:47,JazzCash,Takeaway,9,Completed
1421,179,04/11/2025 16:13,Card,Dine-In,11,Completed
1422,9,09/07/2025 23:23,Easypaisa,Delivery,9,Completed
1423,234,25/12/2025 17:41,JazzCash,Delivery,6,Completed
1424,392,05/10/2025 16:33,Easypaisa,Dine-In,15,Completed
1425,91,23/08/2025 16:23,Card,Takeaway,7,Cancelled
1426,353,26/05/2025 23:42,JazzCash,Takeaway,5,Completed
1427,54,14/02/2025 22:53,Cash,Takeaway,1,Cancelled
1428,385,23/02/2025 17:47,Cash,Takeaway,8,Completed
1429,216,08/12/2025 14:54,Card,Dine-In,13,Cancelled
1430,101,10/10/2025 16:07,JazzCash,Dine-In,6,Cancelled
1431,361,31/07/2025 23:41,JazzCash,Dine-In,6,Completed
1432,338,17/09/2025 14:17,Easypaisa,Delivery,14,Cancelled
1433,213,11/12/2025 13:00,Cash,Dine-In,1,Completed
1434,266,11/07/2025 23:52,Easypaisa,Delivery,3,Cancelled
1435,99,04/05/2025 18:25,JazzCash,Dine-In,13,Cancelled
1436,373,07/03/2025 20:24,Card,Delivery,15,Completed
1437,119,22/09/2025 12:27,Cash,Takeaway,13,Completed
1438,296,16/09/2025 11:40,JazzCash,Takeaway,15,Completed
1439,105,11/10/2025 12:20,Cash,Dine-In,1,Cancelled
1440,304,06/01/2025 20:49,Card,Dine-In,10,Completed
1441,381,20/10/2025 16:01,Card,Delivery,11,Completed
1442,114,06/04/2025 13:41,Easypaisa,Dine-In,9,Completed
1443,338,13/07/2025 22:16,Cash,Delivery,2,Completed
1444,297,18/11/2025 10:40,Cash,Dine-In,8,Completed
1445,135,24/02/2025 12:18,Card,Dine-In,2,Cancelled
1446,201,05/07/2025 23:13,Cash,Delivery,13,Completed
1447,321,31/07/2025 11:31,Cash,Dine-In,11,Cancelled
1448,231,12/07/2025 15:40,Card,Dine-In,5,Completed
1449,324,02/04/2025 20:36,Cash,Dine-In,6,Completed
1450,280,05/09/2025 19:38,Cash,Dine-In,9,Completed
1451,16,04/03/2025 13:38,Cash,Takeaway,9,Completed
1452,59,21/04/2025 23:23,Card,Dine-In,6,Completed
1453,355,23/04/2025 11:46,Card,Delivery,5,Cancelled
1454,363,13/04/2025 11:22,Easypaisa,Delivery,12,Cancelled
1455,99,12/08/2025 18:25,Easypaisa,Dine-In,4,Completed
1456,393,21/07/2025 11:37,Easypaisa,Dine-In,13,Completed
1457,229,07/09/2025 16:56,JazzCash,Takeaway,12,Completed
1458,311,13/06/2025 19:06,JazzCash,Delivery,4,Completed
1459,33,11/07/2025 20:52,JazzCash,Dine-In,15,Completed
1460,210,19/09/2025 14:37,Easypaisa,Takeaway,14,Completed
1461,93,23/07/2025 10:07,Easypaisa,Delivery,13,Completed
1462,111,03/07/2025 13:04,Easypaisa,Delivery,3,Completed
1463,353,04/03/2025 10:20,Cash,Takeaway,6,Completed
1464,165,27/08/2025 19:50,Card,Takeaway,2,Cancelled
1465,270,26/05/2025 19:13,Card,Dine-In,9,Completed
1466,344,08/11/2025 22:55,Cash,Takeaway,15,Cancelled
1467,163,16/12/2025 22:27,Easypaisa,Dine-In,4,Completed
1468,141,10/09/2025 17:02,JazzCash,Dine-In,2,Cancelled
1469,303,29/03/2025 19:20,JazzCash,Dine-In,10,Completed
1470,295,26/05/2025 10:41,Cash,Delivery,5,Completed
1471,274,26/07/2025 10:57,Cash,Delivery,11,Completed
1472,213,05/02/2025 17:06,Easypaisa,Delivery,6,Completed
1473,397,24/07/2025 11:35,Easypaisa,Delivery,10,Completed
1474,233,21/07/2025 14:44,JazzCash,Takeaway,15,Completed
1475,15,11/07/2025 19:06,Card,Dine-In,14,Completed
1476,353,13/03/2025 11:20,JazzCash,Dine-In,3,Completed
1477,189,08/04/2025 21:57,Cash,Takeaway,14,Completed
1478,57,13/05/2025 22:02,Cash,Delivery,2,Completed
1479,195,18/06/2025 21:39,Easypaisa,Takeaway,3,Completed
1480,65,26/10/2025 17:07,Easypaisa,Dine-In,13,Cancelled
1481,63,23/11/2025 17:42,Card,Takeaway,8,Cancelled
1482,375,24/05/2025 15:49,JazzCash,Dine-In,2,Completed
1483,181,01/06/2025 21:05,Card,Takeaway,11,Completed
1484,254,22/12/2025 11:04,Cash,Dine-In,1,Completed
1485,97,28/08/2025 23:24,JazzCash,Dine-In,6,Completed
1486,264,30/10/2025 22:33,Easypaisa,Delivery,12,Cancelled
1487,259,02/12/2025 12:54,Cash,Dine-In,4,Completed
1488,318,17/07/2025 17:55,Card,Delivery,4,Completed
1489,352,23/05/2025 16:10,Easypaisa,Takeaway,11,Completed
1490,55,17/03/2025 17:56,Cash,Dine-In,1,Cancelled
1491,244,06/04/2025 14:01,JazzCash,Delivery,5,Completed
1492,221,09/10/2025 11:22,Card,Dine-In,7,Cancelled
1493,226,18/09/2025 15:03,Easypaisa,Delivery,2,Completed
1494,217,29/11/2025 16:46,Card,Delivery,4,Cancelled
1495,272,01/04/2025 19:17,JazzCash,Takeaway,7,Completed
1496,128,15/12/2025 10:41,Cash,Dine-In,2,Completed
1497,123,19/01/2025 19:17,Cash,Takeaway,2,Completed
1498,367,26/04/2025 19:44,JazzCash,Delivery,7,Completed
1499,355,23/04/2025 21:52,Easypaisa,Delivery,4,Completed
1500,148,15/04/2025 15:40,Easypaisa,Takeaway,1,Completed
1501,359,05/04/2025 18:58,JazzCash,Takeaway,5,Completed
1502,36,29/03/2025 15:43,Card,Dine-In,6,Cancelled
1503,243,14/03/2025 10:42,JazzCash,Delivery,1,Completed
1504,348,16/05/2025 11:10,Cash,Takeaway,6,Cancelled
1505,127,26/10/2025 10:31,JazzCash,Dine-In,1,Completed
1506,117,18/10/2025 20:18,Card,Dine-In,13,Completed
1507,377,21/02/2025 14:51,Easypaisa,Delivery,8,Completed
1508,250,07/10/2025 14:42,Easypaisa,Delivery,8,Completed
1509,171,30/06/2025 14:45,JazzCash,Dine-In,5,Completed
1510,113,17/03/2025 16:54,Card,Delivery,8,Completed
1511,357,06/05/2025 19:47,JazzCash,Delivery,4,Completed
1512,56,10/04/2025 16:40,Easypaisa,Takeaway,11,Cancelled
1513,348,27/09/2025 12:16,Easypaisa,Delivery,7,Cancelled
1514,22,22/05/2025 14:12,Easypaisa,Takeaway,2,Cancelled
1515,178,21/08/2025 19:50,Easypaisa,Dine-In,1,Cancelled
1516,349,17/12/2025 12:29,Card,Takeaway,5,Completed
1517,34,05/06/2025 17:18,Easypaisa,Dine-In,8,Completed
1518,304,22/04/2025 14:52,Cash,Dine-In,8,Completed
1519,339,03/01/2025 16:22,Cash,Dine-In,5,Completed
1520,258,29/06/2025 14:50,Card,Dine-In,12,Completed
1521,222,15/03/2025 21:12,Cash,Delivery,4,Completed
1522,348,31/08/2025 15:15,JazzCash,Delivery,7,Completed
1523,160,14/05/2025 14:38,Card,Takeaway,7,Completed
1524,394,24/10/2025 12:43,Card,Delivery,3,Cancelled
1525,157,11/10/2025 13:19,Cash,Delivery,10,Cancelled
1526,224,07/10/2025 12:24,Cash,Dine-In,9,Cancelled
1527,351,22/12/2025 15:32,Easypaisa,Delivery,6,Cancelled
1528,237,27/08/2025 16:26,Cash,Takeaway,1,Cancelled
1529,315,15/02/2025 22:08,Easypaisa,Dine-In,10,Completed
1530,290,07/03/2025 19:34,Easypaisa,Dine-In,13,Cancelled
1531,4,06/03/2025 16:42,JazzCash,Takeaway,8,Completed
1532,333,13/02/2025 10:17,Cash,Delivery,10,Completed
1533,354,29/05/2025 19:30,Easypaisa,Dine-In,2,Completed
1534,74,26/12/2025 13:33,JazzCash,Dine-In,4,Completed
1535,369,04/06/2025 20:19,Cash,Delivery,10,Completed
1536,79,28/02/2025 11:00,Cash,Takeaway,2,Completed
1537,13,15/04/2025 11:30,JazzCash,Delivery,1,Completed
1538,95,03/06/2025 16:30,Card,Takeaway,5,Cancelled
1539,222,03/12/2025 19:07,Card,Takeaway,1,Completed
1540,337,14/03/2025 23:47,Card,Dine-In,9,Completed
1541,149,01/09/2025 17:18,Cash,Takeaway,8,Completed
1542,198,08/12/2025 14:25,Cash,Delivery,7,Cancelled
1543,235,17/03/2025 10:18,Cash,Takeaway,7,Completed
1544,331,25/10/2025 14:02,JazzCash,Dine-In,15,Completed
1545,371,13/03/2025 17:56,JazzCash,Delivery,1,Completed
1546,258,03/07/2025 18:54,Card,Delivery,15,Cancelled
1547,336,20/09/2025 11:11,Card,Delivery,11,Completed
1548,72,24/08/2025 21:54,Easypaisa,Takeaway,5,Cancelled
1549,248,04/02/2025 23:41,JazzCash,Delivery,10,Completed
1550,260,22/10/2025 21:59,Easypaisa,Dine-In,12,Completed
1551,300,29/10/2025 19:22,JazzCash,Dine-In,1,Completed
1552,341,23/03/2025 13:06,Cash,Delivery,15,Cancelled
1553,396,15/06/2025 22:14,Card,Dine-In,15,Completed
1554,33,16/07/2025 22:26,Cash,Takeaway,5,Completed
1555,38,20/01/2025 23:47,JazzCash,Delivery,10,Completed
1556,358,31/03/2025 15:06,JazzCash,Delivery,3,Completed
1557,225,11/04/2025 14:31,Easypaisa,Dine-In,4,Completed
1558,99,11/08/2025 23:33,Cash,Takeaway,1,Completed
1559,72,15/04/2025 10:51,Cash,Delivery,13,Cancelled
1560,37,18/10/2025 18:55,Easypaisa,Dine-In,11,Cancelled
1561,293,08/04/2025 23:13,JazzCash,Takeaway,6,Completed
1562,71,13/11/2025 18:54,Cash,Delivery,7,Cancelled
1563,66,06/02/2025 19:05,Easypaisa,Dine-In,2,Cancelled
1564,277,29/04/2025 10:38,Easypaisa,Dine-In,4,Completed
1565,184,09/05/2025 16:45,Cash,Dine-In,5,Completed
1566,266,01/10/2025 19:15,Easypaisa,Delivery,10,Completed
1567,57,07/10/2025 21:57,JazzCash,Delivery,11,Completed
1568,134,17/01/2025 15:26,Card,Delivery,15,Completed
1569,376,13/03/2025 13:35,Easypaisa,Takeaway,15,Completed
1570,289,01/05/2025 17:04,Cash,Delivery,2,Cancelled
1571,42,03/11/2025 21:39,JazzCash,Dine-In,5,Completed
1572,260,23/02/2025 10:31,Card,Takeaway,6,Cancelled
1573,117,02/09/2025 14:50,Cash,Dine-In,1,Completed
1574,195,01/10/2025 19:55,Cash,Takeaway,8,Completed
1575,357,18/07/2025 22:24,Card,Delivery,12,Cancelled
1576,225,09/10/2025 12:07,Cash,Takeaway,15,Completed
1577,224,30/06/2025 13:21,Cash,Dine-In,4,Completed
1578,212,29/10/2025 10:14,Cash,Dine-In,14,Completed
1579,65,30/01/2025 11:03,JazzCash,Dine-In,5,Completed
1580,336,10/06/2025 15:38,Card,Delivery,3,Cancelled
1581,337,03/09/2025 20:07,Cash,Dine-In,5,Completed
1582,183,11/09/2025 21:47,Card,Delivery,12,Completed
1583,150,07/07/2025 22:35,Card,Takeaway,15,Completed
1584,258,13/06/2025 21:34,Cash,Dine-In,6,Cancelled
1585,144,28/12/2025 19:31,Cash,Dine-In,15,Completed
1586,380,24/09/2025 13:19,Card,Dine-In,6,Completed
1587,226,19/01/2025 13:44,JazzCash,Dine-In,1,Cancelled
1588,302,18/01/2025 14:17,JazzCash,Delivery,14,Completed
1589,313,31/01/2025 14:54,JazzCash,Delivery,1,Cancelled
1590,115,16/07/2025 17:02,Card,Delivery,3,Cancelled
1591,157,30/09/2025 10:42,Cash,Takeaway,13,Completed
1592,173,14/01/2025 19:48,Easypaisa,Takeaway,4,Completed
1593,319,24/06/2025 21:53,JazzCash,Delivery,13,Completed
1594,370,25/02/2025 18:24,Easypaisa,Takeaway,8,Cancelled
1595,394,21/10/2025 21:36,Easypaisa,Dine-In,7,Cancelled
1596,8,02/05/2025 12:58,Easypaisa,Takeaway,5,Completed
1597,152,08/05/2025 22:34,Easypaisa,Takeaway,7,Completed
1598,138,12/11/2025 14:23,Easypaisa,Takeaway,13,Completed
1599,339,05/03/2025 14:36,Easypaisa,Delivery,14,Completed
1600,226,16/08/2025 17:01,Cash,Delivery,1,Completed
1601,285,03/09/2025 20:54,Card,Delivery,1,Completed
1602,161,22/05/2025 19:35,Cash,Delivery,3,Completed
1603,254,22/05/2025 14:55,Card,Dine-In,11,Completed
1604,336,17/03/2025 23:39,Cash,Dine-In,2,Completed
1605,226,05/04/2025 20:32,Easypaisa,Dine-In,9,Completed
1606,132,01/02/2025 21:16,Cash,Takeaway,14,Completed
1607,308,04/10/2025 21:02,Card,Delivery,2,Completed
1608,262,17/09/2025 17:07,Cash,Dine-In,4,Completed
1609,349,20/10/2025 15:53,JazzCash,Dine-In,11,Cancelled
1610,168,25/05/2025 12:01,Easypaisa,Delivery,7,Completed
1611,16,29/08/2025 14:39,Card,Delivery,1,Completed
1612,55,18/03/2025 19:01,Card,Delivery,9,Completed
1613,299,21/04/2025 16:53,Cash,Takeaway,12,Completed
1614,41,15/07/2025 22:41,Cash,Dine-In,10,Cancelled
1615,271,03/10/2025 21:07,Cash,Takeaway,8,Cancelled
1616,295,12/06/2025 14:12,Easypaisa,Dine-In,6,Completed
1617,162,05/07/2025 13:29,Cash,Takeaway,4,Cancelled
1618,181,29/07/2025 15:05,Cash,Delivery,11,Cancelled
1619,215,06/11/2025 13:28,Card,Takeaway,14,Completed
1620,209,03/10/2025 13:49,Card,Takeaway,5,Completed
1621,42,24/06/2025 15:07,JazzCash,Delivery,9,Completed
1622,396,22/10/2025 17:40,Card,Dine-In,15,Cancelled
1623,215,08/01/2025 12:07,Easypaisa,Takeaway,12,Cancelled
1624,18,21/02/2025 12:55,JazzCash,Dine-In,12,Completed
1625,272,07/02/2025 12:32,JazzCash,Delivery,6,Completed
1626,124,25/07/2025 21:35,Easypaisa,Dine-In,6,Completed
1627,56,30/10/2025 19:39,Cash,Dine-In,12,Completed
1628,231,18/08/2025 16:40,JazzCash,Delivery,13,Cancelled
1629,94,25/12/2025 12:46,Cash,Dine-In,15,Completed
1630,346,31/10/2025 19:23,JazzCash,Delivery,6,Cancelled
1631,302,01/04/2025 18:46,Easypaisa,Dine-In,4,Completed
1632,289,10/09/2025 15:03,JazzCash,Delivery,6,Cancelled
1633,74,13/06/2025 22:11,Cash,Takeaway,15,Completed
1634,295,09/08/2025 18:17,Easypaisa,Dine-In,6,Completed
1635,141,26/03/2025 11:18,JazzCash,Delivery,4,Completed
1636,386,28/05/2025 14:38,Cash,Dine-In,11,Completed
1637,283,14/03/2025 11:13,Card,Dine-In,10,Completed
1638,100,04/10/2025 18:51,Cash,Delivery,14,Completed
1639,293,09/07/2025 13:18,JazzCash,Takeaway,8,Completed
1640,57,21/08/2025 14:58,Cash,Delivery,15,Cancelled
1641,71,10/09/2025 14:05,Easypaisa,Takeaway,11,Completed
1642,382,01/07/2025 22:05,Card,Takeaway,2,Completed
1643,142,22/03/2025 18:21,JazzCash,Takeaway,12,Completed
1644,20,28/12/2025 21:20,JazzCash,Dine-In,15,Completed
1645,339,08/04/2025 23:35,Cash,Takeaway,11,Completed
1646,193,06/05/2025 12:37,Card,Takeaway,4,Completed
1647,96,29/08/2025 12:31,JazzCash,Delivery,3,Completed
1648,371,22/11/2025 11:33,Card,Dine-In,7,Completed
1649,107,09/09/2025 18:39,Card,Dine-In,7,Completed
1650,299,11/11/2025 16:40,Card,Takeaway,6,Cancelled
1651,154,29/09/2025 20:11,Card,Delivery,11,Cancelled
1652,201,08/09/2025 22:40,Easypaisa,Takeaway,8,Completed
1653,387,19/02/2025 13:07,Easypaisa,Delivery,8,Completed
1654,60,07/05/2025 20:27,Card,Delivery,6,Completed
1655,361,27/06/2025 21:25,Card,Delivery,14,Cancelled
1656,121,04/11/2025 16:43,Cash,Delivery,5,Completed
1657,396,29/07/2025 10:35,Easypaisa,Delivery,11,Completed
1658,227,30/07/2025 16:51,JazzCash,Delivery,5,Completed
1659,113,18/05/2025 17:46,Easypaisa,Takeaway,14,Completed
1660,114,07/06/2025 17:26,Card,Takeaway,4,Completed
1661,67,11/11/2025 19:21,Cash,Takeaway,1,Cancelled
1662,171,16/02/2025 22:45,Easypaisa,Takeaway,2,Completed
1663,275,23/09/2025 13:23,Card,Dine-In,14,Cancelled
1664,83,28/04/2025 14:51,Easypaisa,Delivery,7,Completed
1665,7,11/10/2025 21:15,Cash,Dine-In,13,Completed
1666,249,14/09/2025 16:50,Cash,Dine-In,5,Completed
1667,396,13/01/2025 13:40,Card,Dine-In,5,Completed
1668,68,13/07/2025 20:25,Easypaisa,Dine-In,2,Completed
1669,391,16/09/2025 21:45,JazzCash,Dine-In,1,Completed
1670,201,18/02/2025 21:37,Card,Takeaway,14,Completed
1671,381,15/06/2025 16:32,Cash,Delivery,5,Cancelled
1672,336,14/04/2025 11:16,JazzCash,Delivery,5,Cancelled
1673,288,17/02/2025 13:26,Easypaisa,Delivery,5,Completed
1674,373,15/07/2025 10:31,JazzCash,Delivery,13,Completed
1675,13,20/08/2025 13:36,JazzCash,Dine-In,8,Completed
1676,330,02/09/2025 19:06,Easypaisa,Delivery,3,Completed
1677,107,18/02/2025 18:10,JazzCash,Takeaway,4,Completed
1678,243,14/03/2025 16:39,Card,Dine-In,13,Cancelled
1679,380,10/05/2025 16:19,Easypaisa,Dine-In,1,Completed
1680,209,19/12/2025 19:38,Cash,Delivery,12,Completed
1681,280,15/10/2025 22:31,JazzCash,Delivery,11,Completed
1682,248,14/06/2025 17:45,Cash,Dine-In,7,Completed
1683,7,12/07/2025 12:48,Card,Takeaway,12,Completed
1684,59,27/03/2025 13:28,Cash,Delivery,8,Completed
1685,250,17/11/2025 22:33,Card,Takeaway,14,Cancelled
1686,61,24/07/2025 10:18,JazzCash,Delivery,12,Completed
1687,191,25/09/2025 15:39,Card,Dine-In,5,Completed
1688,266,11/11/2025 21:23,Easypaisa,Delivery,8,Completed
1689,70,19/06/2025 21:46,Card,Takeaway,12,Cancelled
1690,92,06/01/2025 15:26,Card,Delivery,2,Completed
1691,103,09/06/2025 21:12,Cash,Takeaway,8,Completed
1692,240,18/02/2025 10:39,Card,Dine-In,6,Completed
1693,99,26/06/2025 20:00,Easypaisa,Delivery,14,Cancelled
1694,189,27/10/2025 21:19,JazzCash,Delivery,9,Completed
1695,53,09/02/2025 19:09,Card,Delivery,3,Completed
1696,268,16/10/2025 11:08,JazzCash,Delivery,10,Completed
1697,243,12/11/2025 20:58,Card,Dine-In,1,Completed
1698,315,21/04/2025 11:59,Card,Dine-In,3,Cancelled
1699,27,01/01/2025 15:04,Card,Takeaway,13,Cancelled
1700,168,06/08/2025 20:30,Easypaisa,Takeaway,13,Completed
1701,194,04/05/2025 18:25,JazzCash,Takeaway,8,Completed
1702,163,09/06/2025 23:33,Cash,Takeaway,14,Completed
1703,143,27/03/2025 20:53,Card,Delivery,9,Cancelled
1704,129,08/09/2025 21:50,Cash,Takeaway,15,Cancelled
1705,13,30/11/2025 15:11,Easypaisa,Delivery,13,Completed
1706,287,06/08/2025 13:39,Card,Delivery,6,Completed
1707,185,06/01/2025 13:28,Card,Dine-In,10,Completed
1708,189,18/06/2025 11:58,Easypaisa,Takeaway,15,Completed
1709,332,07/11/2025 14:02,Easypaisa,Takeaway,8,Cancelled
1710,130,23/01/2025 21:45,Easypaisa,Takeaway,1,Completed
1711,233,30/08/2025 19:40,JazzCash,Dine-In,8,Completed
1712,314,20/01/2025 15:01,Card,Takeaway,12,Completed
1713,62,09/03/2025 11:26,Cash,Delivery,11,Completed
1714,279,10/06/2025 11:54,Easypaisa,Dine-In,11,Completed
1715,163,20/06/2025 23:43,Card,Takeaway,12,Completed
